Query ID	Predicted EC number
A4HYT9	EC:1.13.11.54
E9AIE8	EC:1.13.11.54
D5GE59	EC:1.13.11.54
Q84BZ2	EC:1.14.12.1
A3N1B8	EC:2.1.1.189
B3GXZ9	EC:2.1.1.189
B3A0S5	EC:3.2.1.8
B0BQ52	EC:2.1.1.189
A8H8Q9	EC:2.1.1.189
D0L1G3	EC:2.1.1.189
B8F5M9	EC:2.1.1.189
B4ET17	EC:2.1.1.189
B4TRN5	EC:2.1.1.189
B0TUZ2	EC:2.1.1.189
A6VKU5	EC:2.1.1.189
Q93YN0	EC:5.3.4.1
Q8A6L0	EC:3.2.1.22
Q9X2F4	EC:3.2.1.54
O86959	EC:3.2.1.54
F6V515	EC:2.4.2.28
Q6CES3	EC:2.4.2.28
D3UZL8	EC:2.1.1.189
D7CFN7	EC:3.2.1.22
Q5JJB8	EC:2.4.2.1
F5ZEI8	EC:2.1.1.190
Q84BZ0	EC:1.18.1.3
Q9KYV7	EC:2.4.2.1
B6ELH6	EC:2.4.1.129
C4LA24	EC:2.4.1.129
F2JTX5	EC:2.1.1.190
A5CXB2	EC:2.1.1.190
B3A0P2	EC:4.2.1.1
O85673	EC:1.14.12.1
D7UQM5	EC:2.7.11.1
F1N9Y5	EC:2.7.10.2
Q5RJP0	EC:1.1.1.21
C5BED3	EC:2.1.1.189
Q8PB40	EC:2.4.2.44
D5GFR0	EC:2.4.2.28
O86960	EC:3.2.1.20
A0QU81	EC:5.4.99.5
A1Z7T0	EC:2.7.11.13
A7MBL8	EC:2.7.11.13
B3A0R0	EC:5.2.1.8
F2GA29	EC:2.1.1.190
Q84BZ3	EC:1.14.12.10
Q84BZ3	EC:1.14.12.18
D3VBF7	EC:2.1.1.189
B3PL62	EC:2.1.1.190
Q8U2I1	EC:2.4.2.1
A0QR54	EC:2.4.2.28
O06401	EC:2.4.2.28
Q4WMU1	EC:2.4.2.28
A9A3N5	EC:2.4.2.28
Q7RZA5	EC:2.4.2.28
Q5KPU2	EC:2.4.2.28
Q59ST1	EC:2.4.2.28
E3XFR6	EC:2.4.2.28
B8E181	EC:2.4.2.1
C0NRX4	EC:2.4.2.28
Q16MW6	EC:2.4.2.28
E3K7C1	EC:2.4.2.28
E3K7C3	EC:2.4.2.28
Q297F5	EC:2.4.2.1
Q8ZTB2	EC:2.4.2.28
Q3J5E8	EC:2.4.2.28
Q9YAQ8	EC:2.4.2.28
B1L719	EC:2.4.2.1
Q2RXH9	EC:2.4.2.28
A7SN31	EC:2.4.2.28
Q0U796	EC:2.4.2.28
Q7VDN6	EC:2.4.2.28
Q8U4Q8	EC:2.4.2.28
Q9HL98	EC:2.4.2.28
Q2RKL6	EC:2.4.2.1
A7EAA1	EC:2.4.2.28
Q8DJE4	EC:2.4.2.28
Q97W94	EC:2.4.2.28
O85674	EC:1.14.12.1
A2BIU4	EC:2.4.2.28
Q1INC3	EC:2.4.2.1
Q1INC3	EC:2.4.2.28
Q291H4	EC:2.4.2.28
Q89VT5	EC:2.4.2.28
Q4PH43	EC:2.4.2.28
B5YKP5	EC:2.4.2.44
O27633	EC:2.4.2.44
Q8TZB4	EC:2.4.2.44
Q8GSJ6	EC:5.3.4.1
E0X9N4	EC:2.3.2.27
Q8TQX8	EC:2.4.2.44
Q3MHF7	EC:2.4.2.28
A1RXU2	EC:2.4.2.28
Q7Q9N9	EC:2.4.2.28
Q8IMU4	EC:2.4.2.1
C4YQD9	EC:2.4.2.28
Q7ZV22	EC:2.4.2.28
A8P7Y3	EC:2.4.2.28
C7YLQ3	EC:2.4.2.28
F6X2V8	EC:2.4.2.28
A9WAL0	EC:2.4.2.28
A0RVQ7	EC:2.4.2.28
Q74E52	EC:2.4.2.28
O28486	EC:2.4.2.1
O66839	EC:2.4.2.1
A8XGS6	EC:2.4.2.28
Q7NHW1	EC:2.4.2.28
Q5JEQ6	EC:2.4.2.28
Q1QX18	EC:2.1.1.190
O23647	EC:2.4.1.18
E1SSZ4	EC:2.1.1.190
Q9CPA9	EC:2.4.1.129
F8GE40	EC:2.4.1.129
D5BW25	EC:2.4.1.129
Q82VS4	EC:2.4.1.129
B4RQC6	EC:2.4.1.129
F7XXN9	EC:2.4.1.129
E6UUM7	EC:2.4.1.129
A8FQ99	EC:2.4.1.129
F9ZZQ0	EC:2.4.1.129
D2TRT2	EC:3.1.3.2
Q653T6	EC:2.5.1.84
Q653T6	EC:2.5.1.1
C5BC46	EC:3.1.3.2
E1W3A7	EC:3.1.3.2
A6W230	EC:3.1.3.2
Q84FH6	EC:5.4.99.5
D2RW30	EC:1.1.1.47
Q75HZ9	EC:2.5.1.84
Q0INZ4	EC:2.5.1.84
A4SI55	EC:2.4.1.129
Q6FFC1	EC:2.4.1.129
B4ET41	EC:3.1.3.2
A6VP72	EC:3.1.3.2
Q0VS03	EC:2.4.1.129
Q3IG03	EC:2.4.1.129
Q21MH0	EC:2.4.1.129
A5EXR9	EC:2.1.1.190
A8MAG0	EC:1.1.1.47
F0QUB3	EC:1.1.1.47
A0R3N5	EC:5.4.99.5
D1YUK8	EC:1.1.1.47
A4YGA7	EC:1.1.1.47
D2S1F7	EC:1.1.1.47
Q703W7	EC:1.1.1.47
C3KCS9	EC:2.4.1.129
Q97UH6	EC:1.1.1.47
F0QYK7	EC:1.1.1.47
Q9HS17	EC:1.1.1.47
Q977U7	EC:1.1.1.47
Q97U21	EC:1.1.1.47
E8UEF9	EC:2.4.1.129
F6D9Q8	EC:2.4.1.129
D3SD93	EC:2.4.1.129
Q8D2Z5	EC:2.4.1.129
B8GMM8	EC:2.4.1.129
Q7MNV2	EC:2.4.1.129
Q9LZS3	EC:2.4.1.18
D2WL32	EC:2.4.1.18
Q6L1C8	EC:1.1.1.47
B1XT08	EC:2.4.1.129
D4G8R2	EC:2.4.1.129
A4W5G8	EC:3.1.3.2
Q5V3L1	EC:1.1.1.47
A0R033	EC:2.5.1.54
B3PCM1	EC:2.4.1.129
A2BSJ5	EC:2.5.1.3
Q9XCY0	EC:2.4.1.129
Q0IC17	EC:2.5.1.3
Q2SZI4	EC:2.4.1.129
Q493Q2	EC:2.4.1.129
F5ZBR5	EC:2.4.1.129
Q5P6Z5	EC:2.4.1.129
O85675	EC:1.18.1.3
Q39YM0	EC:2.4.1.129
B3E3Y3	EC:2.4.1.129
E8WSG3	EC:2.4.1.129
Q0A6K1	EC:2.4.1.129
Q2S9Z1	EC:2.4.1.129
B1XU70	EC:2.1.1.190
Q8K337	EC:3.1.3.36
E1V4F9	EC:2.1.1.190
F6CY50	EC:2.1.1.190
C4LBR5	EC:2.1.1.190
A6VUQ2	EC:2.1.1.190
Q5R111	EC:2.1.1.190
Q31DJ1	EC:2.1.1.190
E1W218	EC:2.1.1.190
F8GAB4	EC:2.4.1.129
C8VP36	EC:1.1.1.44
E4ZBM0	EC:2.1.1.190
A5EY04	EC:2.4.1.129
O53512	EC:2.5.1.54
E1V9L1	EC:2.4.1.129
C9R7B6	EC:3.1.3.2
E0D877	EC:3.6.1.5
D5X4H4	EC:2.4.1.129
D3RVH4	EC:2.4.1.129
D3KU67	EC:2.1.1.4
Q5R0M2	EC:2.4.1.129
D3KU66	EC:2.1.1.4
O58231	EC:2.7.1.165
A9MGN4	EC:3.1.3.2
A8M8R2	EC:1.1.1.47
B3GSH5	EC:2.1.1.4
Q604V6	EC:2.4.1.129
D0KXY3	EC:2.4.1.129
A1WYU4	EC:2.4.1.129
Q31I60	EC:2.4.1.129
Q96YZ3	EC:2.7.1.165
C1D5L8	EC:2.4.1.129
Q5ZSA4	EC:2.4.1.129
A1U3F9	EC:2.4.1.129
F2JVW9	EC:2.4.1.129
F0T7W2	EC:2.4.2.8
C7P0W1	EC:2.4.2.8
Q8G3N6	EC:1.1.1.205
P0DJD8	EC:3.4.23.1
F6BB32	EC:2.4.2.8
D3ZBM7	EC:2.3.2.26
F8W2M1	EC:2.3.2.26
E3GW42	EC:2.4.2.8
D7E9E7	EC:2.4.2.8
Q9A8J2	EC:2.7.4.16
P0DJD7	EC:3.4.23.1
B8GDM8	EC:2.4.2.8
F7XQS2	EC:2.4.2.8
C7P7L7	EC:2.4.2.8
B0UXP9	EC:1.1.1.205
Q3IST1	EC:2.4.2.8
Q0WD32	EC:1.1.1.205
D3S0H7	EC:2.4.2.8
D3S0H7	EC:2.4.2.7
P0DJD9	EC:3.4.23.1
F4BT36	EC:2.4.2.7
Q7SFX7	EC:1.1.1.205
A9A5Y7	EC:1.1.1.205
Q7UJL3	EC:1.1.1.205
Q9HLK8	EC:1.1.1.205
C9RH78	EC:2.4.2.8
B5IAJ6	EC:2.4.2.8
Q84XA3	EC:1.1.1.205
C7NST3	EC:2.4.2.8
Q2FSD3	EC:2.4.2.8
Q4VRV8	EC:1.1.1.205
D2RVT8	EC:2.4.2.7
D3SRA6	EC:2.4.2.7
G0LH85	EC:2.4.2.7
D4GVW6	EC:2.4.2.7
E4NQE5	EC:2.4.2.8
B9LMX4	EC:2.4.2.8
B9LMX4	EC:2.4.2.9
O96693	EC:1.1.1.267
Q8F0S9	EC:2.7.4.16
Q8PVT4	EC:2.4.2.8
D2RXU5	EC:2.4.2.8
Q8TXQ3	EC:2.7.4.16
Q2FSV9	EC:2.7.4.16
Q8NQV0	EC:2.7.4.16
Q5V125	EC:2.4.2.7
Q6Q272	EC:1.14.14.9
O82392	EC:4.1.99.17
Q9HNP1	EC:2.7.4.16
Q7VEI9	EC:2.7.4.16
D8J663	EC:2.4.2.8
D8JA74	EC:2.4.2.7
A9A3T2	EC:2.7.4.16
Q6Q271	EC:1.5.1.36
Q7UPP0	EC:2.7.4.16
Q8TSS8	EC:2.4.2.8
D4GVR1	EC:2.4.2.8
D4GVR1	EC:2.4.2.7
D4GVR1	EC:2.4.2.9
D5E7U7	EC:2.4.2.8
F8AJL1	EC:2.4.2.8
Q0W496	EC:2.4.2.8
A9A8E9	EC:2.4.2.8
A2SPY9	EC:2.4.2.8
D5VT38	EC:2.4.2.8
D2RT08	EC:2.4.2.7
E1C656	EC:2.3.2.26
D3ZLZ7	EC:1.1.1.205
F6S675	EC:1.1.1.205
A0JNA3	EC:1.1.1.205
D3S8C7	EC:2.4.2.8
E9PU28	EC:1.1.1.205
Q5RGV1	EC:1.1.1.205
Q4WHZ9	EC:1.1.1.205
F1N6G5	EC:2.3.2.26
Q6GMG5	EC:1.1.1.205
Q12W31	EC:2.4.2.8
Q46C14	EC:2.4.2.8
D1YVK0	EC:2.4.2.8
F6D512	EC:2.4.2.8
D3DYU7	EC:2.4.2.8
O67883	EC:2.7.4.16
B1L5U5	EC:1.1.1.205
Q8F4Q4	EC:1.1.1.205
Q8T6T2	EC:1.1.1.205
A2XRZ6	EC:1.1.1.65
Q9LPK7	EC:6.2.1.26
Q9LPK7	EC:6.2.1.3
Q84P17	EC:6.2.1.1
Q9SS01	EC:6.2.1.25
Q6LX40	EC:1.4.1.1
B2DBF1	EC:5.5.1.12
Q9HQU4	EC:1.1.1.205
B9DGD6	EC:6.2.1.1
Q8BUH7	EC:2.3.2.27
Q9SFW5	EC:6.2.1.26
Q9C8D4	EC:6.2.1.2
Q9LK39	EC:6.2.1.3
Q8W471	EC:6.2.1.20
F4HUK6	EC:6.2.1.26
F4HUK6	EC:6.2.1.3
F2Z699	EC:1.6.5.9
F7CYY5	EC:1.1.1.205
E9Q649	EC:2.4.1.102
D5JAJ1	EC:1.10.3.11
Q8K354	EC:1.1.1.184
D7DQT8	EC:2.4.2.8
Q3L181	EC:1.1.1.65
Q9GZH3	EC:1.1.1.205
E9Q7F2	EC:2.3.2.27
Q5KP44	EC:1.1.1.205
A0B870	EC:2.4.2.8
O07737	EC:1.1.1.1
D4GYH1	EC:2.7.7.9
F4HPY8	EC:1.1.1.65
Q2UVH8	EC:3.4.21.10
Q6LX41	EC:5.1.1.1
Q9SS00	EC:6.2.1.25
Q7XQ45	EC:1.1.1.65
D4GYH5	EC:1.1.1.22
P0CS83	EC:3.4.23.24
C6TBN2	EC:1.1.1.65
F7EP40	EC:2.3.2.27
Q84M96	EC:1.1.1.65
F1MM41	EC:2.3.2.27
Q5MCS0	EC:3.4.21.4
Q7CP78	EC:3.5.99.10
Q5PQL5	EC:2.7.8.29
Q2KHY9	EC:2.7.8.29
A7LAC6	EC:3.4.21.74
A2AWP0	EC:2.3.2.27
F4K1B1	EC:3.1.3.16
A8DYY5	EC:3.1.3.16
Q86BA1	EC:2.3.2.27
Q8TX58	EC:4.3.99.3
Q728E5	EC:4.3.99.3
Q5ZM65	EC:2.7.8.29
Q9SR70	EC:5.2.1.8
A7LAC7	EC:3.4.21.74
Q803C9	EC:2.7.8.29
O81864	EC:5.2.1.8
F4G4E2	EC:1.17.99.6
A9CF16	EC:4.3.99.3
O67826	EC:4.3.99.3
Q89SC0	EC:4.3.99.3
Q944B0	EC:5.2.1.8
Q89ZC3	EC:4.3.99.3
Q7VVJ8	EC:4.3.99.3
Q9FJL3	EC:5.2.1.8
Q97D55	EC:4.3.99.3
Q81I72	EC:1.17.99.6
Q63WN0	EC:1.17.99.6
P73526	EC:1.17.99.6
Q3ANP3	EC:1.17.99.6
A5GPV1	EC:1.17.99.6
Q834R1	EC:1.17.99.6
Q91X79	EC:3.4.21.36
Q8KFK8	EC:4.3.99.3
Q5E2C3	EC:1.17.99.6
P73667	EC:4.3.99.3
Q2RSY6	EC:4.3.99.3
Q1IHK7	EC:4.3.99.3
Q9HII0	EC:4.3.99.3
Q5JGE6	EC:4.3.99.3
Q2FS67	EC:4.3.99.3
Q9ZCV2	EC:4.3.99.3
F4BEN2	EC:1.17.99.6
Q8LB65	EC:5.2.1.8
A2BJ90	EC:4.3.99.3
Q46I55	EC:1.17.99.6
Q328E3	EC:1.17.99.6
E6X4P3	EC:1.17.99.6
Q74CF3	EC:4.3.99.3
Q8Y8H0	EC:1.17.99.6
Q7NCE3	EC:4.3.99.3
G0J2F8	EC:1.17.99.6
D3ENT3	EC:1.17.99.6
Q8DLA9	EC:1.17.99.6
F9VEN7	EC:1.17.99.6
Q7NKL3	EC:1.17.99.6
Q7UVG8	EC:4.3.99.3
Q9K0Q5	EC:4.3.99.3
Q8EZ24	EC:4.3.99.3
Q9HUL4	EC:1.17.99.6
Q8ZKA8	EC:1.17.99.6
Q8P8E0	EC:1.17.99.6
C7DLJ6	EC:4.2.1.53
P0DI07	EC:2.6.1.9
F1R6N4	EC:4.1.1.41
Q9A3P3	EC:4.3.99.3
A7HD43	EC:2.7.13.3
Q08D11	EC:2.7.8.29
B2GV22	EC:2.7.8.29
Q7CKM4	EC:1.17.99.6
B5XK69	EC:4.2.1.53
Q8ZZZ0	EC:4.3.99.3
E7EY42	EC:2.7.8.29
Q7V9H9	EC:4.3.99.3
P0DJF8	EC:2.4.2.28
Q8TIF5	EC:4.3.99.3
B1H3H9	EC:2.7.8.29
A6H1G2	EC:1.17.99.6
A6H1N2	EC:4.3.99.3
Q81YT7	EC:1.17.99.6
Q2FX88	EC:1.17.99.6
E3XDZ8	EC:4.2.1.93
Q8EAN7	EC:1.17.99.6
Q0PBX7	EC:4.3.99.3
B9E972	EC:4.2.1.53
E1BYA3	EC:2.7.8.29
Q9KV16	EC:1.17.99.6
F7ZDR3	EC:1.17.99.6
Q1M0P5	EC:2.5.1.48
C7NB67	EC:3.2.1.122
E3L9T1	EC:4.2.1.93
Q7VVH8	EC:5.1.99.6
E2QUI9	EC:4.2.1.93
C4YSU5	EC:4.2.1.93
Q59M69	EC:4.2.1.93
Q4X1F8	EC:4.2.1.93
A8X354	EC:4.2.1.93
Q8U308	EC:3.5.99.10
C0NFV9	EC:4.2.1.93
F4NZ38	EC:4.2.1.93
B3L9G8	EC:5.1.99.6
Q17NP0	EC:4.2.1.93
Q7SHU9	EC:4.2.1.93
F6RCC2	EC:4.2.1.93
Q8Y6R2	EC:4.2.1.136
Q8IKN4	EC:5.1.99.6
F9UN92	EC:4.2.1.136
F7FIH8	EC:5.1.99.6
A7RPT4	EC:5.1.99.6
A9A432	EC:5.1.99.6
Q28C91	EC:4.1.1.41
A9A498	EC:4.2.1.136
E0V9D8	EC:5.1.99.6
Q7SGL3	EC:5.1.99.6
Q04HC3	EC:5.1.99.6
D2QYP6	EC:5.1.99.6
Q0UZH1	EC:5.1.99.6
C7YKN8	EC:4.2.1.93
D2RXF6	EC:4.2.1.136
B7PBI5	EC:4.2.1.93
A8N8Z0	EC:4.2.1.93
E1BNQ4	EC:4.2.1.93
E8N877	EC:5.1.99.6
Q94AF2	EC:4.2.1.93
C3YDS7	EC:5.1.99.6
D3SQW0	EC:4.2.1.136
A7RRZ8	EC:4.2.1.93
Q5K8L4	EC:4.2.1.93
F1Q575	EC:4.2.1.93
Q9JRZ9	EC:4.2.1.136
B5BP46	EC:2.5.1.18
B5DHB2	EC:4.2.1.93
A6GXW4	EC:4.2.1.136
C4LZV8	EC:4.2.1.93
Q54FJ9	EC:4.2.1.93
E2QRY6	EC:5.1.99.6
Q833Y3	EC:4.2.1.136
Q9VVW8	EC:4.2.1.93
F1NB38	EC:4.1.1.41
F7E727	EC:4.2.1.93
E3XA68	EC:5.1.99.6
A7F1E9	EC:5.1.99.6
B8LCD8	EC:5.1.99.6
Q4PB52	EC:5.1.99.6
D5SRZ4	EC:5.1.99.6
F0SLK8	EC:5.1.99.6
Q5HZQ8	EC:4.1.1.41
Q5B0D6	EC:4.2.1.93
Q9CIU7	EC:4.2.1.136
Q7VU32	EC:4.2.1.136
A0RU82	EC:4.2.1.136
A8X5H6	EC:5.1.99.6
Q5F8G9	EC:4.2.1.136
B9KJP6	EC:5.1.99.6
G0LFB0	EC:3.3.1.1
F8HWV7	EC:5.1.99.6
Q8DQD2	EC:4.2.1.136
F8I1D0	EC:5.1.99.6
A0RY06	EC:5.1.99.6
F4FTW6	EC:5.1.99.6
D3BMU4	EC:4.2.1.93
C7RGH4	EC:5.1.99.6
C0NNH7	EC:5.1.99.6
D5TAM8	EC:5.1.99.6
E3HVU4	EC:5.1.99.6
C5Y210	EC:4.2.1.93
Q17GW6	EC:5.1.99.6
B2GER9	EC:5.1.99.6
Q03NP0	EC:5.1.99.6
E0VSF4	EC:4.2.1.93
A9RY03	EC:4.2.1.93
B7FXE8	EC:4.2.1.93
A0E3W6	EC:5.1.99.6
Q7Q0G5	EC:5.1.99.6
F7ZKE9	EC:5.1.99.6
Q0UVK8	EC:4.2.1.93
Q7WGX4	EC:5.1.99.6
Q7W9T3	EC:5.1.99.6
Q4WUG4	EC:5.1.99.6
A5IHZ5	EC:5.1.99.6
Q5ZRQ9	EC:5.1.99.6
C7Z508	EC:5.1.99.6
A9IJP4	EC:5.1.99.6
E8R1E4	EC:5.1.99.6
A8BQZ5	EC:5.1.99.6
B7QDG3	EC:5.1.99.6
B0BNM1	EC:5.1.99.6
E3KGP2	EC:5.1.99.6
Q4P219	EC:4.2.1.93
C4M2B8	EC:5.1.99.6
B2KES3	EC:5.1.99.6
Q55CV0	EC:5.1.99.6
D8K3Q1	EC:5.1.99.6
Q9XW15	EC:5.1.99.6
D8MHV4	EC:5.1.99.6
Q5X170	EC:5.1.99.6
D5T3F2	EC:5.1.99.6
F8DQP1	EC:5.1.99.6
Q2G2P8	EC:4.2.1.136
Q7ULX4	EC:5.1.99.6
B1MW95	EC:5.1.99.6
E9HCD7	EC:5.1.99.6
Q6CDL0	EC:5.1.99.6
D5ATX8	EC:5.1.99.6
F7DL67	EC:5.1.99.6
D4AAT7	EC:4.2.1.93
B2G9W3	EC:5.1.99.6
E3LAQ9	EC:4.2.1.93
Q8PBP3	EC:4.2.1.136
F6HDM2	EC:4.2.1.93
Q7UFW7	EC:4.2.1.136
C4YF50	EC:5.1.99.6
Q59VX9	EC:5.1.99.6
A5CSB9	EC:5.1.99.6
B0RHY9	EC:5.1.99.6
Q5KJ55	EC:5.1.99.6
A5K3F9	EC:5.1.99.6
Q9ZPS3	EC:4.1.1.15
P0DI09	EC:1.3.1.42
Q44245	EC:2.3.1.82
Q9ZPS4	EC:4.1.1.15
Q72K16	EC:6.2.1.30
G2TRL9	EC:2.7.8.7
Q9KWR0	EC:1.4.1.16
Q4WLW5	EC:6.2.1.3
Q9RBW7	EC:2.3.1.82
Q75NZ0	EC:1.8.7.1
Q9R381	EC:2.3.1.82
Q9AWB2	EC:1.8.7.1
O23813	EC:1.8.7.1
Q01K12	EC:2.6.1.96
Q01K11	EC:2.6.1.96
Q7XN11	EC:2.6.1.96
Q54441	EC:2.3.1.82
Q8ZPB6	EC:2.3.1.82
F1LPQ2	EC:3.6.4.12
F1LPQ2	EC:3.6.4.13
F6QV99	EC:3.6.1.3
B4F6J6	EC:3.6.1.3
Q10MQ2	EC:2.6.1.83
E9PZJ8	EC:3.6.4.13
E7F8F4	EC:3.6.4.13
E1BNG3	EC:3.6.4.13
F1NTD6	EC:3.6.4.13
Q9L9C1	EC:6.2.1.30
Q67Z07	EC:1.11.1.7
D4GTL8	EC:2.1.1.257
B9RAJ0	EC:3.4.11.21
Q44057	EC:2.3.1.82
O33469	EC:6.2.1.30
Q32L60	EC:2.3.2.27
Q5M7V1	EC:2.3.2.27
Q4WMK2	EC:6.2.1.3
Q9LSH2	EC:4.1.1.15
Q4WZ44	EC:6.2.1.3
Q4WZ44	EC:6.2.1.16
Q4WT66	EC:2.1.1.14
Q4WT66	EC:2.7.7.48
Q4WVN4	EC:3.6.4.12
Q4WVN4	EC:6.2.1.3
Q4WVN4	EC:2.7.7.48
D3DFP8	EC:3.1.3.3
Q84P52	EC:2.6.1.96
F9UU40	EC:3.1.26.8
Q9CHN9	EC:3.1.26.8
Q2G0T1	EC:3.1.26.8
Q837A8	EC:3.1.26.8
Q97EW9	EC:3.1.26.8
Q81JA6	EC:3.1.26.8
F0KKL2	EC:3.1.26.3
B9DFX7	EC:3.6.3.4
G2SYN4	EC:3.1.26.3
Q08BH7	EC:2.3.2.23
Q8DNC9	EC:3.1.26.8
Q8YPT4	EC:3.1.26.3
Q8YAE3	EC:3.1.26.8
D5BDP9	EC:3.1.26.3
D4GKM1	EC:3.1.26.3
A6GW45	EC:3.1.26.3
A5HXX7	EC:3.1.26.8
Q1WV74	EC:3.1.26.8
D8IJV0	EC:3.1.26.8
Q1WSC7	EC:3.1.26.8
Q6ZH29	EC:2.6.1.96
Q81W01	EC:3.1.26.8
O51571	EC:3.1.26.8
Q6MUM5	EC:3.1.26.8
G3XCR8	EC:3.1.26.3
Q6F2B5	EC:3.1.26.8
Q6VMN7	EC:2.6.1.83
Q7NH89	EC:3.1.26.3
E3PRJ5	EC:5.4.3.3
Q8RHX4	EC:5.4.3.2
Q9SUM3	EC:1.6.2.4
Q9M3B6	EC:2.7.1.40
Q93Z53	EC:2.7.1.40
Q9FLW9	EC:2.7.1.40
Q9LIK0	EC:2.7.1.40
Q9LZ66	EC:1.8.7.1
Q8RHX8	EC:5.4.3.3
O82802	EC:1.8.7.1
F8S114	EC:3.4.21.74
Q8RHX7	EC:5.4.3.3
E3PRJ4	EC:5.4.3.3
Q8RHX3	EC:1.4.1.11
E3PRJ9	EC:1.4.1.11
Q8RHX1	EC:4.3.1.14
Q6ZCF0	EC:2.6.1.96
E3PRJ8	EC:5.4.3.2
Q9SB48	EC:1.6.2.4
F4JMI5	EC:2.4.1.186
E3PRK1	EC:4.3.1.14
O64816	EC:2.7.11.1
F0LIT8	EC:2.1.1.63
Q8ZPP6	EC:2.7.13.3
Q6G2A9	EC:2.7.7.n1
Q7DDR9	EC:2.7.7.n1
A8QL57	EC:3.4.21.4
Q39041	EC:3.2.1.26
B3EWI1	EC:1.11.1.15
A3DDX7	EC:1.4.1.16
Q5L9Q6	EC:1.4.1.16
C9RE37	EC:2.1.1.63
Q43348	EC:3.2.1.26
D0VWY5	EC:1.8.1.7
O82656	EC:3.1.3.48
Q9HVW0	EC:5.3.1.13
Q9C5S1	EC:3.1.3.48
G1UII1	EC:1.4.1.16
F4HK38	EC:2.1.1.63
Q8E9K5	EC:2.7.7.n1
Q42527	EC:5.3.1.24
A8QL53	EC:3.4.21.4
A8QL56	EC:3.4.21.4
Q42440	EC:5.3.1.24
Q5NGP7	EC:5.3.1.13
E3PZR9	EC:1.14.19.2
E1BMF7	EC:3.4.19.12
Q9SU39	EC:3.1.3.12
A7Z064	EC:1.1.1.34
Q08B63	EC:1.4.3.13
Q75WV3	EC:3.1.3.12
Q9FWC1	EC:3.2.1.28
Q9SUW0	EC:3.1.3.12
B3EWJ0	EC:3.1.27.5
Q8GWG2	EC:3.1.3.12
Q4ZSC0	EC:1.1.1.108
F4I1A6	EC:3.1.3.12
Q5BKP2	EC:3.4.19.12
F1MRW8	EC:2.3.2.27
Q5HZ05	EC:3.1.3.12
E7FAP1	EC:2.3.2.27
O64896	EC:3.1.3.12
Q94B35	EC:1.17.7.4
A6H737	EC:1.4.3.13
F4KFG5	EC:3.1.3.12
F4K0E8	EC:1.17.7.1
Q6ZGP8	EC:3.1.3.12
Q10KF5	EC:3.1.3.12
Q6ZAL2	EC:3.1.3.12
Q7XT34	EC:3.1.3.12
Q7XI41	EC:3.1.3.12
Q0DDI1	EC:3.1.3.12
Q6H5L4	EC:3.1.3.12
Q98CR3	EC:1.1.1.108
Q62DG4	EC:1.1.1.108
Q0D6F4	EC:3.1.3.12
Q9C9S4	EC:3.1.3.12
B1VLT7	EC:1.1.1.108
Q67X99	EC:3.1.3.12
Q8CQB9	EC:1.1.1.108
Q5LTH8	EC:1.1.1.108
D7UNT2	EC:1.1.1.108
Q92NF5	EC:1.1.1.108
Q8S8N6	EC:3.1.1.4
Q67XC9	EC:3.1.3.12
Q6AVG6	EC:1.17.7.4
H2A0L5	EC:3.2.1.14
D7URM0	EC:1.1.1.108
B4F6N6	EC:1.4.3.13
Q93RX5	EC:1.1.1.108
H2A0L1	EC:1.14.18.1
Q6YU51	EC:2.2.1.7
Q6K8J4	EC:1.17.7.1
H2A0L4	EC:3.2.1.14
A1L1V4	EC:1.4.3.13
Q6EPN6	EC:4.6.1.12
Q8S2G0	EC:2.7.1.148
Q9HTH8	EC:1.1.1.108
Q8CUW0	EC:1.1.1.108
D7B2S5	EC:1.1.1.108
Q63MT0	EC:1.1.1.108
Q7D3B2	EC:1.1.1.108
Q4V182	EC:1.1.1.108
Q9RR46	EC:3.6.3.32
D3Z7P3	EC:3.5.1.2
F1QQC3	EC:1.4.3.13
Q9C9G4	EC:3.1.30.1
F4JJL3	EC:3.1.30.1
Q9FFQ5	EC:1.14.11.23
Q9SU50	EC:3.2.1.28
F6V6I0	EC:3.4.19.12
Q9YCL9	EC:3.1.12.1
Q9M0D7	EC:3.1.1.4
A0R2W4	EC:2.5.1.89
E1BY77	EC:3.4.19.12
F1QFS9	EC:3.4.19.12
F4KAS1	EC:1.14.11.23
Q5N8G1	EC:2.7.7.60
F4K7D5	EC:1.14.11.23
Q9FFQ4	EC:1.14.11.23
Q88R32	EC:1.1.1.108
Q28CZ7	EC:2.7.7.40
E1BCH6	EC:2.7.7.40
Q2THW7	EC:2.3.1.225
Q500U8	EC:1.1.1.219
Q8KY51	EC:3.1.3.16
Q6SW62	EC:3.4.21.97
Q8S8S9	EC:3.1.1.78
Q6RYA0	EC:3.1.1.78
G8XQX1	EC:1.4.3.2
Q04J42	EC:3.1.3.16
Q9SAH9	EC:1.2.1.44
O80477	EC:3.1.1.78
Q9SG92	EC:3.1.1.1
Q9KHT9	EC:3.6.3.32
Q8X5X6	EC:2.8.3.8
Q97PA9	EC:2.7.11.1
A5WWA0	EC:2.3.2.27
Q8KY50	EC:2.7.11.1
E1BLT8	EC:2.3.1.225
Q04J43	EC:2.7.11.1
Q4KLR8	EC:2.3.2.27
A8AYK5	EC:2.4.99.17
B6EWW8	EC:3.1.3.5
Q08D68	EC:2.3.2.27
